id_cliente,tipo_linea,fecha_alta_movil,antiguedad_meses,departamento,provincia,distrito,ciudad_objetivo,mensualidad_pospago,promedio_recarga_mensual,deuda_actual,retrasos_6m,sin_deuda_ni_retrasos_6m_x,canal_preferido,email,email_habilitado,usuario_mi_movistar_activo,tuvo_internet_hogar,fecha_baja_internet_hogar,baja_ultimo_anio_x,baja_ultimo_anio_y,sin_reclamos_activos,sin_reclamos_6m,sin_deuda_ni_retrasos_6m_y,cumple_ticket,elegible_final,reclamos_totales,reclamo_activo,reclamo_ultimos_6m
C002205,PREPAGO,12/12/2025,1,LIMA,LIMA,LIMA,True,,56.01,0.0,0,True,SMS,cliente02205@mail.com,False,False,False,,False,False,True,False,True,False,False,1.0,False,True
C002206,PREPAGO,9/08/2025,5,ANCASH,HUARAZ,HUARAZ,False,,20.62,80.21,0,False,WHATSAPP,cliente02206@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C002207,POSPAGO,17/08/2025,5,LIMA,LIMA,SAN MIGUEL,True,120.66,,0.0,0,True,EMAIL,cliente02207@mail.com,True,True,False,,False,False,True,True,True,True,True,0.0,0,0
C002208,PREPAGO,15/08/2024,17,CALLAO,CALLAO,CALLAO,True,,102.88,0.0,0,True,SMS,cliente02208@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002209,POSPAGO,22/04/2025,8,ICA,ICA,ICA,False,49.37,,42.46,0,False,SMS,,False,True,False,,False,False,True,True,False,False,False,0.0,0,0
C002210,PREPAGO,18/04/2024,21,JUNIN,HUANCAYO,HUANCAYO,False,,43.8,0.0,0,True,SMS,,False,False,False,,False,False,True,True,True,False,False,1.0,False,False
C002211,PREPAGO,28/09/2024,15,CUSCO,CUSCO,CUSCO,False,,77.91,0.0,0,True,WHATSAPP,cliente02211@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C002212,PREPAGO,26/09/2025,3,LIMA,LIMA,LIMA,True,,79.78,52.87,0,False,EMAIL,cliente02212@mail.com,False,True,False,,False,False,True,True,False,False,False,2.0,False,False
C002213,POSPAGO,8/11/2025,2,AREQUIPA,AREQUIPA,AREQUIPA,True,75.37,,0.0,0,True,EMAIL,,False,True,False,,False,False,True,True,True,True,True,0.0,0,0
C002214,PREPAGO,18/10/2025,2,CAJAMARCA,CAJAMARCA,CAJAMARCA,True,,49.49,0.0,0,True,WHATSAPP,,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002215,PREPAGO,5/12/2025,1,PIURA,PIURA,PIURA,False,,17.97,0.0,0,True,SMS,cliente02215@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C002216,POSPAGO,10/05/2023,32,CALLAO,CALLAO,CALLAO,True,35.94,,0.0,0,True,EMAIL,cliente02216@mail.com,False,False,True,29/08/2025,True,True,True,True,True,False,False,1.0,False,False
C002217,PREPAGO,3/04/2025,9,LIMA,LIMA,LIMA,True,,5.0,0.0,0,True,WHATSAPP,cliente02217@mail.com,True,False,True,21/06/2025,True,True,True,True,True,False,False,0.0,0,0
C002218,POSPAGO,22/09/2024,16,ANCASH,HUARAZ,HUARAZ,False,74.99,,0.0,0,True,WHATSAPP,cliente02218@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002219,PREPAGO,19/04/2024,21,LIMA,LIMA,PUENTE PIEDRA,True,,56.55,0.0,0,True,WHATSAPP,cliente02219@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002220,POSPAGO,2/09/2024,16,LIMA,LIMA,LIMA,True,59.39,,0.0,2,False,EMAIL,cliente02220@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C002221,PREPAGO,25/11/2025,1,LIMA,LIMA,LIMA,True,,87.03,90.28,0,False,SMS,,False,False,False,,False,False,True,True,False,True,False,0.0,0,0
C002222,POSPAGO,21/08/2025,4,LIMA,LIMA,LIMA,True,110.78,,111.77,0,False,EMAIL,,False,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002223,POSPAGO,5/10/2025,3,LIMA,LIMA,LIMA,True,109.13,,0.0,0,True,SMS,,False,True,False,,False,False,True,True,True,True,True,0.0,0,0
C002224,POSPAGO,3/10/2025,3,LIMA,LIMA,LIMA,True,109.97,,0.0,0,True,WHATSAPP,,False,True,True,20/09/2024,False,False,True,True,True,True,True,0.0,0,0
C002225,POSPAGO,17/02/2024,23,PUNO,PUNO,PUNO,False,59.74,,0.0,1,False,WHATSAPP,,False,True,False,,False,False,True,True,False,False,False,0.0,0,0
C002226,POSPAGO,15/03/2023,34,LIMA,LIMA,LIMA,True,79.44,,0.0,0,True,EMAIL,cliente02226@mail.com,True,True,True,27/12/2022,False,False,True,True,True,True,False,0.0,0,0
C002227,POSPAGO,3/10/2024,15,LIMA,LIMA,SAN MIGUEL,True,115.89,,0.0,0,True,EMAIL,cliente02227@mail.com,True,True,True,5/11/2025,True,True,True,True,True,True,False,0.0,0,0
C002228,PREPAGO,29/11/2025,1,PIURA,PIURA,PIURA,False,,82.66,0.0,1,False,EMAIL,cliente02228@mail.com,True,False,True,6/11/2025,True,True,True,True,False,True,False,0.0,0,0
C002229,POSPAGO,15/11/2024,14,LIMA,LIMA,SAN MIGUEL,True,73.51,,204.88,0,False,SMS,cliente02229@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002230,POSPAGO,28/09/2025,3,LIMA,LIMA,LIMA,True,90.55,,0.0,0,True,WHATSAPP,cliente02230@mail.com,True,True,False,,False,False,True,True,True,True,True,0.0,0,0
C002231,PREPAGO,6/08/2025,5,LIMA,LIMA,SAN MIGUEL,True,,38.25,108.83,0,False,PUSH_APP,,False,False,True,9/10/2025,True,True,True,True,False,False,False,0.0,0,0
C002232,POSPAGO,19/08/2024,17,LIMA,LIMA,LIMA,True,95.72,,0.0,2,False,PUSH_APP,cliente02232@mail.com,True,False,True,13/07/2025,True,True,True,True,False,True,False,0.0,0,0
C002233,PREPAGO,9/11/2025,2,LIMA,LIMA,LIMA,True,,64.61,0.0,0,True,WHATSAPP,cliente02233@mail.com,False,False,False,,False,False,True,True,True,False,False,0.0,0,0
C002234,PREPAGO,23/12/2024,12,LA LIBERTAD,TRUJILLO,TRUJILLO,True,,114.92,0.0,3,False,WHATSAPP,cliente02234@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002235,PREPAGO,31/08/2025,4,JUNIN,HUANCAYO,HUANCAYO,False,,31.79,189.39,0,False,SMS,,False,True,False,,False,False,True,True,False,False,False,0.0,0,0
C002236,PREPAGO,14/03/2025,10,LA LIBERTAD,TRUJILLO,TRUJILLO,True,,125.42,0.0,0,True,WHATSAPP,,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002237,PREPAGO,13/10/2024,15,LIMA,LIMA,LIMA,True,,53.8,0.0,0,True,SMS,cliente02237@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002238,POSPAGO,3/02/2025,11,LIMA,LIMA,LIMA,True,91.96,,20.88,0,False,SMS,cliente02238@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C002239,POSPAGO,25/02/2025,10,LIMA,LIMA,LIMA,True,77.38,,0.0,0,True,EMAIL,cliente02239@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002240,POSPAGO,20/03/2024,22,LIMA,LIMA,SAN MIGUEL,True,81.26,,92.15,3,False,EMAIL,cliente02240@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C002241,PREPAGO,24/02/2023,35,LIMA,LIMA,LIMA,True,,67.69,82.04,0,False,EMAIL,cliente02241@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C002242,POSPAGO,9/11/2025,2,CUSCO,CUSCO,CUSCO,False,94.69,,0.0,0,True,WHATSAPP,cliente02242@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002243,PREPAGO,20/10/2025,2,LIMA,LIMA,LIMA,True,,107.9,51.92,1,False,WHATSAPP,cliente02243@mail.com,True,False,False,,False,False,True,True,False,True,False,1.0,False,False
C002244,PREPAGO,14/11/2024,14,LIMA,LIMA,LIMA,True,,96.02,0.0,0,True,SMS,cliente02244@mail.com,True,True,False,,False,False,True,False,True,True,False,1.0,False,True
C002245,PREPAGO,13/10/2025,3,LIMA,LIMA,PUENTE PIEDRA,True,,70.62,0.0,2,False,WHATSAPP,,False,False,True,27/02/2025,True,True,True,False,False,False,False,2.0,False,True
C002246,POSPAGO,30/09/2025,3,LIMA,LIMA,LIMA,True,40.53,,0.0,0,True,SMS,cliente02246@mail.com,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002247,POSPAGO,14/06/2025,7,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,88.43,,0.0,0,True,EMAIL,cliente02247@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002248,PREPAGO,23/07/2025,5,JUNIN,HUANCAYO,HUANCAYO,False,,66.48,48.52,0,False,SMS,cliente02248@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C002249,PREPAGO,24/11/2025,1,LIMA,LIMA,LIMA,True,,77.02,47.42,0,False,EMAIL,cliente02249@mail.com,False,False,True,1/09/2022,False,False,True,True,False,False,False,0.0,0,0
C002250,POSPAGO,4/07/2024,18,LIMA,LIMA,LIMA,True,87.41,,0.0,0,True,SMS,cliente02250@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C002251,POSPAGO,19/08/2023,29,SAN MARTIN,TARAPOTO,TARAPOTO,False,132.16,,0.0,0,True,WHATSAPP,cliente02251@mail.com,True,False,False,,False,False,True,True,True,True,False,1.0,False,False
C002252,PREPAGO,30/04/2024,20,LA LIBERTAD,TRUJILLO,TRUJILLO,True,,108.34,0.0,0,True,PUSH_APP,cliente02252@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C002253,PREPAGO,13/10/2025,3,ICA,ICA,ICA,False,,29.66,8.28,1,False,SMS,,False,True,False,,False,False,True,True,False,False,False,0.0,0,0
C002254,PREPAGO,21/07/2025,5,LIMA,LIMA,LIMA,True,,56.0,0.0,1,False,WHATSAPP,,False,False,False,,False,False,True,True,False,False,False,0.0,0,0
C002255,PREPAGO,30/08/2025,4,LIMA,LIMA,LIMA,True,,109.33,0.0,0,True,SMS,cliente02255@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
C002256,PREPAGO,24/08/2023,29,LIMA,LIMA,LIMA,True,,148.99,0.0,2,False,EMAIL,cliente02256@mail.com,True,False,True,26/06/2025,True,True,True,True,False,True,False,0.0,0,0
C002257,POSPAGO,8/11/2025,2,LIMA,LIMA,LIMA,True,91.77,,42.67,1,False,WHATSAPP,cliente02257@mail.com,True,True,True,1/11/2025,True,True,True,True,False,True,False,0.0,0,0
C002258,POSPAGO,24/10/2025,2,LA LIBERTAD,TRUJILLO,TRUJILLO,True,89.98,,0.0,0,True,EMAIL,cliente02258@mail.com,False,True,False,,False,False,True,True,True,True,True,0.0,0,0
C002259,POSPAGO,18/03/2024,22,LIMA,LIMA,LIMA,True,109.17,,0.0,0,True,SMS,,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002260,POSPAGO,16/10/2024,15,LIMA,LIMA,SAN MIGUEL,True,74.25,,0.0,0,True,EMAIL,cliente02260@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C002261,PREPAGO,19/09/2025,3,LIMA,LIMA,LIMA,True,,83.23,0.0,0,True,EMAIL,cliente02261@mail.com,True,False,True,18/06/2025,True,True,True,True,True,True,False,0.0,0,0
C002262,PREPAGO,5/11/2025,2,PIURA,PIURA,PIURA,False,,92.83,0.0,0,True,EMAIL,,False,False,True,4/04/2025,True,True,True,True,True,True,False,0.0,0,0
C002263,PREPAGO,7/06/2025,7,LIMA,LIMA,LIMA,True,,66.01,73.47,0,False,WHATSAPP,cliente02263@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C002264,POSPAGO,27/12/2025,0,LIMA,LIMA,LIMA,True,83.36,,0.0,1,False,PUSH_APP,cliente02264@mail.com,False,False,False,,False,False,True,False,False,True,False,1.0,False,True
C002265,PREPAGO,22/06/2024,19,CALLAO,CALLAO,CALLAO,True,,71.67,48.14,0,False,WHATSAPP,,False,False,False,,False,False,True,True,False,False,False,1.0,False,False
C002266,PREPAGO,13/08/2025,5,LIMA,LIMA,LIMA,True,,57.94,0.0,1,False,EMAIL,cliente02266@mail.com,False,True,False,,False,False,True,False,False,False,False,1.0,False,True
C002267,PREPAGO,13/01/2026,0,LIMA,LIMA,PUENTE PIEDRA,True,,73.69,0.0,0,True,SMS,,False,False,False,,False,False,True,True,True,False,False,0.0,0,0
C002268,PREPAGO,23/05/2023,32,LIMA,LIMA,PUENTE PIEDRA,True,,116.61,0.0,0,True,SMS,cliente02268@mail.com,True,True,False,,False,False,True,True,True,True,False,1.0,False,False
C002269,POSPAGO,9/01/2026,0,PIURA,PIURA,PIURA,False,51.05,,0.0,0,True,EMAIL,cliente02269@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002270,POSPAGO,12/07/2025,6,AREQUIPA,AREQUIPA,AREQUIPA,True,71.09,,97.32,1,False,PUSH_APP,cliente02270@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002271,POSPAGO,12/01/2026,0,AREQUIPA,AREQUIPA,AREQUIPA,True,73.16,,0.0,0,True,SMS,cliente02271@mail.com,True,True,False,,False,False,True,True,True,True,True,0.0,0,0
C002272,POSPAGO,24/07/2023,30,ICA,ICA,ICA,False,51.49,,0.0,0,True,SMS,cliente02272@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002273,POSPAGO,14/03/2023,34,LORETO,MAYNAS,IQUITOS,False,51.47,,0.0,0,True,EMAIL,cliente02273@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002274,PREPAGO,3/01/2026,0,AREQUIPA,AREQUIPA,AREQUIPA,True,,5.0,0.0,0,True,PUSH_APP,cliente02274@mail.com,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002275,PREPAGO,26/04/2024,20,LIMA,LIMA,SAN MIGUEL,True,,92.19,0.0,1,False,EMAIL,cliente02275@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C002276,PREPAGO,3/12/2023,25,CALLAO,CALLAO,CALLAO,True,,45.83,112.5,0,False,SMS,cliente02276@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C002277,PREPAGO,4/10/2025,3,LIMA,LIMA,LIMA,True,,49.78,79.1,3,False,SMS,cliente02277@mail.com,False,True,False,,False,False,True,True,False,False,False,0.0,0,0
C002278,POSPAGO,10/01/2026,0,PUNO,PUNO,PUNO,False,74.89,,11.59,0,False,PUSH_APP,cliente02278@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002279,PREPAGO,27/02/2023,35,LA LIBERTAD,TRUJILLO,TRUJILLO,True,,33.31,0.0,1,False,WHATSAPP,,False,True,False,,False,False,True,True,False,False,False,0.0,0,0
C002280,POSPAGO,10/07/2023,30,LIMA,LIMA,LIMA,True,29.9,,0.0,0,True,SMS,cliente02280@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002281,POSPAGO,17/09/2023,28,LIMA,LIMA,LIMA,True,84.18,,0.0,0,True,WHATSAPP,cliente02281@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C002282,POSPAGO,2/08/2025,5,LIMA,LIMA,LIMA,True,100.39,,86.38,0,False,WHATSAPP,cliente02282@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002283,POSPAGO,5/09/2025,4,LIMA,LIMA,LIMA,True,64.19,,0.0,0,True,WHATSAPP,,False,False,True,29/05/2025,True,True,True,True,True,False,False,0.0,0,0
C002284,POSPAGO,13/12/2024,13,LIMA,LIMA,LIMA,True,111.39,,29.12,0,False,PUSH_APP,cliente02284@mail.com,False,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002285,POSPAGO,18/10/2025,2,LIMA,LIMA,LIMA,True,67.78,,0.0,3,False,SMS,cliente02285@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C002286,POSPAGO,1/08/2025,5,LIMA,LIMA,LIMA,True,112.12,,0.0,0,True,PUSH_APP,,False,False,False,,False,False,True,True,True,True,True,1.0,False,False
C002287,PREPAGO,4/01/2025,12,AREQUIPA,AREQUIPA,AREQUIPA,True,,125.96,52.71,0,False,PUSH_APP,cliente02287@mail.com,True,False,True,13/05/2025,True,True,True,True,False,True,False,1.0,False,False
C002288,POSPAGO,2/10/2025,3,LIMA,LIMA,LIMA,True,29.9,,0.0,0,True,SMS,cliente02288@mail.com,True,False,False,,False,False,True,True,True,False,False,1.0,False,False
C002289,POSPAGO,19/05/2024,20,LIMA,LIMA,LIMA,True,100.66,,0.0,0,True,SMS,cliente02289@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002290,POSPAGO,11/04/2023,33,LIMA,LIMA,PUENTE PIEDRA,True,61.93,,0.0,0,True,EMAIL,cliente02290@mail.com,False,False,False,,False,False,True,True,True,False,False,0.0,0,0
C002291,PREPAGO,6/06/2024,19,CUSCO,CUSCO,CUSCO,False,,57.99,0.0,0,True,SMS,cliente02291@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002292,POSPAGO,29/07/2025,5,LIMA,LIMA,PUENTE PIEDRA,True,97.04,,0.0,0,True,WHATSAPP,cliente02292@mail.com,True,True,True,16/07/2025,True,True,True,True,True,True,False,0.0,0,0
C002293,POSPAGO,15/01/2026,0,LIMA,LIMA,LIMA,True,62.77,,0.0,0,True,WHATSAPP,,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002294,POSPAGO,29/11/2025,1,CALLAO,CALLAO,CALLAO,True,49.68,,0.0,0,True,WHATSAPP,cliente02294@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002295,POSPAGO,1/09/2025,4,LIMA,LIMA,LIMA,True,117.79,,0.0,0,True,PUSH_APP,cliente02295@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
C002296,POSPAGO,28/03/2023,34,LIMA,LIMA,LIMA,True,79.88,,0.0,0,True,PUSH_APP,,False,True,False,,False,False,True,True,True,True,False,1.0,False,False
C002297,POSPAGO,1/09/2025,4,LIMA,LIMA,LIMA,True,49.12,,41.0,0,False,SMS,cliente02297@mail.com,False,False,False,,False,False,True,True,False,False,False,0.0,0,0
C002298,POSPAGO,27/07/2025,5,CALLAO,CALLAO,CALLAO,True,73.42,,0.0,0,True,EMAIL,cliente02298@mail.com,True,False,False,,False,False,True,True,True,True,True,1.0,False,False
C002299,POSPAGO,28/08/2024,16,LA LIBERTAD,TRUJILLO,TRUJILLO,True,138.31,,0.0,0,True,WHATSAPP,cliente02299@mail.com,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002300,POSPAGO,14/12/2024,13,AREQUIPA,AREQUIPA,AREQUIPA,True,87.81,,68.61,0,False,EMAIL,cliente02300@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002301,PREPAGO,9/12/2025,1,LIMA,LIMA,LIMA,True,,91.25,85.8,1,False,WHATSAPP,,False,False,False,,False,False,True,True,False,True,False,0.0,0,0
C002302,PREPAGO,13/07/2024,18,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,,60.94,0.0,2,False,PUSH_APP,cliente02302@mail.com,False,True,True,31/07/2025,True,True,True,True,False,False,False,0.0,0,0
C002303,POSPAGO,26/10/2025,2,LIMA,LIMA,LIMA,True,73.64,,27.01,0,False,EMAIL,cliente02303@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002304,POSPAGO,13/03/2023,34,LIMA,LIMA,LIMA,True,72.26,,0.0,0,True,EMAIL,cliente02304@mail.com,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002305,PREPAGO,11/09/2025,4,LIMA,LIMA,LIMA,True,,95.48,0.0,0,True,WHATSAPP,cliente02305@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
C002306,POSPAGO,15/08/2023,29,CALLAO,CALLAO,CALLAO,True,106.35,,73.94,0,False,EMAIL,cliente02306@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002307,POSPAGO,18/04/2023,33,LIMA,LIMA,LIMA,True,89.87,,0.0,0,True,SMS,cliente02307@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002308,PREPAGO,4/09/2025,4,AREQUIPA,AREQUIPA,AREQUIPA,True,,83.43,0.0,0,True,SMS,cliente02308@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
C002309,POSPAGO,7/12/2023,25,PIURA,PIURA,PIURA,False,92.67,,38.39,0,False,SMS,cliente02309@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002310,POSPAGO,2/01/2026,0,LIMA,LIMA,LIMA,True,123.19,,227.74,0,False,SMS,cliente02310@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002311,POSPAGO,26/08/2024,16,LIMA,LIMA,PUENTE PIEDRA,True,101.25,,0.0,0,True,WHATSAPP,,False,False,False,,False,False,True,False,True,True,False,1.0,False,True
C002312,PREPAGO,23/09/2024,15,LIMA,LIMA,LIMA,True,,112.88,0.0,1,False,SMS,cliente02312@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C002313,POSPAGO,13/10/2025,3,LIMA,LIMA,LIMA,True,81.62,,7.47,0,False,SMS,cliente02313@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C002314,PREPAGO,14/10/2024,15,LIMA,LIMA,LIMA,True,,98.1,0.0,0,True,SMS,cliente02314@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C002315,PREPAGO,22/10/2025,2,ICA,ICA,ICA,False,,54.33,0.0,0,True,EMAIL,,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002316,POSPAGO,30/04/2024,20,LIMA,LIMA,LIMA,True,123.67,,0.0,0,True,SMS,cliente02316@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002317,POSPAGO,10/08/2025,5,CAJAMARCA,CAJAMARCA,CAJAMARCA,True,59.81,,0.0,0,True,WHATSAPP,,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002318,POSPAGO,8/08/2025,5,LIMA,LIMA,LIMA,True,38.12,,0.0,0,True,PUSH_APP,,False,True,True,4/04/2025,True,True,True,True,True,False,False,0.0,0,0
C002319,POSPAGO,21/06/2023,31,CAJAMARCA,CAJAMARCA,CAJAMARCA,True,63.92,,58.46,0,False,SMS,,False,True,False,,False,False,True,True,False,False,False,0.0,0,0
C002320,POSPAGO,14/08/2025,5,PIURA,PIURA,PIURA,False,89.14,,0.0,0,True,SMS,cliente02320@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C002321,PREPAGO,24/07/2025,5,LA LIBERTAD,TRUJILLO,TRUJILLO,True,,67.2,0.0,0,True,SMS,cliente02321@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C002322,PREPAGO,2/03/2023,35,JUNIN,HUANCAYO,HUANCAYO,False,,53.59,0.0,0,True,SMS,,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C002323,PREPAGO,18/04/2023,33,LIMA,LIMA,LIMA,True,,80.84,0.0,0,True,SMS,cliente02323@mail.com,True,True,False,,False,False,False,False,True,True,False,1.0,True,True
C002324,POSPAGO,17/03/2023,34,LIMA,LIMA,PUENTE PIEDRA,True,40.88,,84.45,0,False,SMS,cliente02324@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C002325,PREPAGO,10/11/2025,2,CALLAO,CALLAO,CALLAO,True,,39.52,63.87,1,False,EMAIL,cliente02325@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C002326,PREPAGO,17/12/2025,0,CALLAO,CALLAO,CALLAO,True,,5.0,0.0,0,True,EMAIL,cliente02326@mail.com,True,False,True,9/03/2025,True,True,True,True,True,False,False,0.0,0,0
C002327,PREPAGO,12/10/2025,3,PIURA,PIURA,PIURA,False,,85.79,0.0,0,True,WHATSAPP,,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002328,POSPAGO,15/06/2025,7,LIMA,LIMA,LIMA,True,89.0,,88.0,0,False,PUSH_APP,cliente02328@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C002329,PREPAGO,3/09/2025,4,LIMA,LIMA,LIMA,True,,91.22,0.0,0,True,EMAIL,cliente02329@mail.com,True,True,False,,False,False,True,True,True,True,True,1.0,False,False
C002330,POSPAGO,15/08/2023,29,LIMA,LIMA,LIMA,True,64.52,,0.0,0,True,PUSH_APP,cliente02330@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C002331,POSPAGO,8/12/2025,1,CUSCO,CUSCO,CUSCO,False,93.68,,0.0,1,False,WHATSAPP,cliente02331@mail.com,False,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002332,POSPAGO,22/06/2023,31,ICA,ICA,ICA,False,105.21,,0.0,0,True,WHATSAPP,cliente02332@mail.com,True,True,False,,False,False,True,True,True,True,False,1.0,False,False
C002333,PREPAGO,22/06/2023,31,CALLAO,CALLAO,CALLAO,True,,85.3,0.0,3,False,EMAIL,cliente02333@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C002334,PREPAGO,24/06/2025,6,LIMA,LIMA,SAN MIGUEL,True,,57.9,7.74,0,False,EMAIL,cliente02334@mail.com,True,True,True,12/10/2023,False,False,True,True,False,False,False,0.0,0,0
C002335,POSPAGO,19/06/2023,31,CALLAO,CALLAO,CALLAO,True,93.76,,0.0,0,True,EMAIL,cliente02335@mail.com,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C002336,POSPAGO,9/08/2025,5,CALLAO,CALLAO,CALLAO,True,100.57,,0.0,0,True,EMAIL,cliente02336@mail.com,True,True,False,,False,False,True,True,True,True,True,2.0,False,False
C002337,POSPAGO,4/12/2025,1,LIMA,LIMA,LIMA,True,115.03,,0.0,1,False,EMAIL,cliente02337@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002338,POSPAGO,27/10/2025,2,LA LIBERTAD,TRUJILLO,TRUJILLO,True,70.97,,0.0,0,True,WHATSAPP,cliente02338@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
C002339,POSPAGO,7/12/2023,25,LIMA,LIMA,PUENTE PIEDRA,True,57.08,,77.27,0,False,EMAIL,cliente02339@mail.com,True,False,False,,False,False,True,True,False,False,False,1.0,False,False
C002340,POSPAGO,12/05/2025,8,LIMA,LIMA,SAN MIGUEL,True,64.22,,37.16,0,False,SMS,,False,True,True,6/12/2025,True,True,True,True,False,False,False,0.0,0,0
C002341,PREPAGO,8/01/2025,12,LIMA,LIMA,LIMA,True,,80.04,0.0,0,True,SMS,cliente02341@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C002342,POSPAGO,21/08/2023,29,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,85.11,,0.0,0,True,PUSH_APP,cliente02342@mail.com,False,True,False,,False,False,True,True,True,True,False,1.0,False,False
C002343,POSPAGO,4/10/2023,27,PIURA,PIURA,PIURA,False,100.68,,117.97,0,False,PUSH_APP,,False,True,False,,False,False,True,True,False,True,False,0.0,0,0
C002344,POSPAGO,29/08/2023,29,CALLAO,CALLAO,CALLAO,True,105.77,,0.0,0,True,SMS,cliente02344@mail.com,True,False,False,,False,False,True,True,True,True,False,1.0,False,False
